year,month,day,statefips,case_count,death_count,test_count,case_rate,death_rate,test_rate,new_positives_rate,new_case_rate,new_death_rate,new_test_rate,new_case_count,new_death_count,new_test_count,emp_combined,emp_combined_inclow,emp_combined_incmiddle,emp_combined_inchigh,emp_combined_ss40,emp_combined_ss60,emp_combined_ss65,emp_combined_ss70
2020,5,24,40,6037,311,160980,153,7.86,4068,1,2.62,.083,135,104,3,5358,-.0646,-.15,-.0466,.0238,-.0808,-.00773,-.0543,-.17
2020,5,24,41,3927,148,112195,93.1,3.51,2660,.0196,1.03,.0373,60.4,43,2,2548,-.16,-.244,-.17,-.0624,-.142,-.128,-.133,-.394
2020,5,24,42,71656,5145,396095,560,40.2,3094,.0725,6.6,.715,70.5,844,92,9027,-.163,-.31,-.14,-.0336,-.148,-.0885,-.155,-.483
2020,5,24,44,14065,608,104065,1328,57.4,9823,.134,18.8,1.47,152,199,16,1608,-.224,-.421,-.217,-.0612,-.188,-.0852,-.262,-.531
2020,5,24,45,10096,435,163947,196,8.45,3184,.0399,3.55,.139,121,183,7,6209,-.118,-.228,-.0897,-.0112,-.0737,-.103,-.0363,-.303
2020,5,24,46,4563,50,34905,516,5.65,3946,.069,9.3,.0969,102,82,1,907,-.0633,-.134,-.0826,.,.,-.0628,.,-.238
2020,5,24,47,20116,332,383576,295,4.86,5617,.0358,5.7,.0816,122,389,6,8328,-.109,-.227,-.0816,.00238,-.101,-.0954,-.0901,-.271
2020,5,24,48,56050,1533,763545,193,5.29,2633,.714,3.56,.0872,55.8,1032,25,16170,-.0969,-.219,-.0693,-.0086,-.0881,-.0893,-.0676,-.259
2020,5,24,49,8392,97,195826,262,3.03,6108,.0394,5.14,.0758,102,165,2,3278,-.114,-.202,-.0998,-.023,-.117,-.0712,-.0281,-.331
2020,5,24,5,5922,116,108581,196,3.84,3598,.0266,5.51,.0852,111,166,3,3342,-.103,-.245,-.0316,.,-.0708,-.0217,.,-.286
2020,5,24,50,956,54,28590,153,8.65,4582,.00172,.366,0,107,2,0,668,-.265,-.417,-.26,-.134,-.185,-.229,-.167,-.543
2020,5,24,51,36244,1171,244085,425,13.7,2860,.0426,9.8,.271,89.9,837,23,7675,-.126,-.296,-.125,-.00917,-.133,-.0419,-.145,-.437
2020,5,24,53,20989,1069,343829,276,14,4515,.0882,2.77,.0994,78.6,211,8,5986,-.159,-.267,-.195,-.0861,-.137,-.0809,-.215,-.349
2020,5,24,54,1771,72,85694,98.8,4.02,4782,.0215,2.22,.0399,81.3,40,1,1458,-.156,-.206,-.141,-.0864,-.171,-.164,-.103,-.282
2020,5,24,55,15573,510,203459,267,8.76,3494,.0517,6.92,.14,122,403,8,7075,-.117,-.233,-.0929,-.00875,-.102,-.0988,-.0945,-.347
2020,5,24,56,813,12,20059,140,2.07,3466,0,1.46,.0987,73.4,8,1,425,-.0548,-.185,-.00353,.,-.0456,-.0792,-.0118,-.227
2020,5,24,6,94743,3790,1582745,240,9.59,4006,.0286,5.2,.181,126,2054,71,49643,-.159,-.301,-.178,-.0676,-.161,-.102,-.147,-.396
2020,5,24,8,24140,1332,150308,419,23.1,2610,.809,5.53,.29,54.1,319,17,3116,-.113,-.252,-.123,-.0331,-.13,-.082,-.0811,-.373
2020,5,24,9,40468,3693,214136,1135,104,6006,.0773,12.2,1.14,174,436,41,6218,-.156,-.316,-.155,-.0505,-.185,-.0881,-.206,-.4
2020,5,25,1,14986,566,190315,306,11.5,3881,.112,8.45,.224,96.7,414,11,4742,-.124,-.241,-.0815,-.0262,-.143,-.171,-.114,-.255
2020,5,25,10,8965,332,53896,921,34.1,5535,.077,16.1,.513,168,157,5,1634,-.161,-.346,-.139,-.0228,-.123,-.0744,-.153,-.515
2020,5,25,11,8225,440,40803,1165,62.3,5782,-.0103,19.3,.972,60.3,136,7,425,-.164,-.16,-.264,-.0665,-.244,-.0634,-.132,-.575
2020,5,25,12,51738,2251,906564,241,10.5,4221,.0237,3.53,.17,154,758,36,33111,-.101,-.227,-.0768,.00573,-.0886,-.0566,-.0872,-.278
2020,5,25,13,41414,1820,513545,390,17.1,4837,.0135,6.43,.264,201,683,28,21322,-.122,-.239,-.111,-.00093,-.0937,-.0928,-.109,-.325
2020,5,25,15,633,17,50371,44.7,1.2,3558,0,.0303,0,84,0,0,1189,-.274,-.292,-.307,.,-.12,-.2,-.292,-.382
2020,5,25,16,2664,79,41406,149,4.42,2317,.,1.67,.04,37.8,30,1,676,-.0962,-.26,-.034,.0246,-.0144,-.046,-.0172,-.383
2020,5,25,17,112248,4912,769564,886,38.8,6073,.0789,17.4,.738,188,2210,94,23760,-.123,-.268,-.127,-.0193,-.0977,-.0677,-.109,-.417
2020,5,25,18,32489,1984,226251,483,29.5,3361,.062,7.62,.465,89.8,513,31,6048,-.108,-.211,-.0772,-.0165,-.0694,-.0507,-.0718,-.296
2020,5,25,19,17628,460,132715,559,14.6,4206,.0391,12.1,.475,134,382,15,4224,-.136,-.233,-.123,-.0244,-.158,-.0522,-.104,-.333
2020,5,25,2,412,8,44472,56.3,1.09,6079,.00311,.254,0,173,2,0,1266,-.0976,-.375,-.0538,-.0393,.204,-.0842,-.195,-.349
2020,5,25,20,9272,201,81399,318,6.9,2794,.0276,4.08,.0539,70.7,119,2,2058,-.0882,-.181,-.081,.00123,-.0652,-.0445,-.0796,-.194
2020,5,25,21,8899,403,169856,199,9.02,3802,.,2.74,.157,128,123,7,5739,-.136,-.234,-.116,.00194,-.12,-.0784,-.125,-.274
2020,5,25,22,37916,2690,330898,816,57.9,7118,.0419,9.48,.39,188,441,18,8736,-.171,-.278,-.135,-.0391,-.182,-.117,-.124,-.398
2020,5,25,23,2074,78,37524,154,5.8,2792,1,3.84,.0744,146,52,1,1960,-.143,-.351,-.105,.00501,-.158,-.0315,-.189,-.373
2020,5,25,24,47754,2302,249577,790,38.1,4128,.0906,18.6,.659,114,1125,40,6867,-.153,-.353,-.14,-.0266,-.149,-.126,-.155,-.401
2020,5,25,25,93271,6416,540561,1353,93.1,7843,.0728,12.9,1.15,148,888,79,10195,-.194,-.403,-.223,-.0673,-.183,-.0861,-.228,-.488
2020,5,25,26,54816,5240,537957,549,52.5,5387,.0212,4.24,.465,147,423,46,14719,-.213,-.394,-.19,-.0446,-.197,-.134,-.261,-.488
2020,5,25,27,21324,890,231340,378,15.8,4102,.112,12.5,.38,136,707,21,7695,-.152,-.339,-.152,-.0303,-.0905,-.0911,-.0997,-.489
2020,5,25,28,13458,635,143917,452,21.3,4836,.0342,9.72,.514,135,289,15,4021,-.106,-.17,-.0531,-.0174,-.101,-.0792,-.175,-.151
2020,5,25,29,12296,694,157385,200,11.3,2564,.0316,2.49,.198,14.1,153,12,864,-.073,-.161,-.0535,.0186,-.0647,-.0524,-.0689,-.219
2020,5,25,30,479,16,33682,44.8,1.5,3151,0,.12,0,73.7,1,0,788,-.112,-.188,-.107,-.0252,-.0586,-.166,-.0617,-.188
2020,5,25,31,12354,155,85732,639,8.01,4432,.0875,12.8,.17,135,247,3,2604,-.0593,-.209,-.0266,.0224,-.0446,-.0513,-.111,-.224
2020,5,25,32,7959,396,114731,258,12.9,3725,.0164,4.17,.148,153,129,5,4700,-.203,-.398,-.168,-.0197,-.177,-.138,-.0923,-.504
2020,5,25,33,4197,210,61386,309,15.4,4515,.026,5.73,.399,173,78,5,2358,-.16,-.35,-.146,-.00573,-.15,-.0756,-.189,-.389
2020,5,25,34,155092,11144,623797,1746,125,7023,.0469,11.3,1.14,190,1008,101,16890,-.199,-.366,-.193,-.0702,-.184,-.115,-.257,-.401
2020,5,25,35,7026,320,177361,335,15.3,8459,.0214,6.34,.341,271,133,7,5677,-.173,-.261,-.147,-.0431,-.16,-.114,-.101,-.412
2020,5,25,36,367625,29138,1739449,1890,150,8942,.0323,8.33,.614,220,1621,119,42842,-.216,-.36,-.233,-.107,-.213,-.138,-.227,-.467
2020,5,25,37,23997,780,344690,229,7.44,3286,.0953,6.64,.131,121,697,14,12705,-.138,-.282,-.101,.0018,-.112,-.118,-.0872,-.362
2020,5,25,38,2457,54,66271,322,7.09,8696,.0452,9.86,.187,182,75,1,1387,-.232,-.422,-.194,-.0302,-.166,-.51,-.128,.
2020,5,25,39,32477,1987,330334,278,17,2826,.0979,4.92,.403,71.5,575,47,8355,-.125,-.245,-.0925,.00269,-.102,-.0632,-.145,-.308
2020,5,25,4,16561,806,187782,228,11.1,2580,.0536,4.69,.236,61.4,342,17,4473,-.0949,-.271,-.0487,-.004,-.0774,-.0645,-.0782,-.328
2020,5,25,40,6090,313,161033,154,7.91,4070,1,2.5,.0903,135,99,4,5353,-.0626,-.147,-.0457,.026,-.0793,-.00374,-.0528,-.166
2020,5,25,41,3949,148,113858,93.6,3.51,2700,.0132,.887,.0339,56,37,1,2363,-.157,-.248,-.166,-.0584,-.141,-.125,-.128,-.39
2020,5,25,42,72356,5159,403114,565,40.3,3149,.0997,6.34,.668,69.7,811,86,8929,-.16,-.308,-.138,-.0314,-.145,-.0862,-.152,-.479
2020,5,25,44,14065,608,104885,1328,57.4,9901,0,17.1,1.38,144,181,15,1522,-.22,-.416,-.214,-.0565,-.185,-.0816,-.258,-.525
2020,5,25,45,10178,440,166020,198,8.55,3224,.0396,3.43,.136,95.6,177,7,4923,-.114,-.223,-.0869,-.00862,-.071,-.101,-.0342,-.293
2020,5,25,46,4586,50,35283,518,5.65,3988,.0608,9.03,.0969,101,80,1,891,-.0599,-.123,-.0808,.,.,-.0624,.,-.23
2020,5,25,47,20533,334,396219,301,4.89,5802,.033,5.79,.0795,123,395,5,8399,-.107,-.223,-.0791,.00448,-.0978,-.093,-.088,-.265
2020,5,25,48,56490,1536,805654,195,5.3,2779,.0104,3.3,.0857,62,957,25,17973,-.0943,-.214,-.0669,-.00726,-.0869,-.0876,-.0638,-.253
2020,5,25,49,8521,98,197999,266,3.06,6176,.0594,5.07,.0802,99.9,162,3,3203,-.112,-.201,-.0969,-.0214,-.117,-.0692,-.023,-.329
2020,5,25,5,6029,117,111622,200,3.88,3699,.0352,5.76,.0805,125,174,2,3769,-.1,-.241,-.0291,.,-.068,-.0218,.,-.279
2020,5,25,50,962,54,29669,154,8.65,4755,.00556,.504,0,119,3,0,740,-.262,-.414,-.256,-.132,-.182,-.225,-.163,-.538
2020,5,25,51,37727,1208,258750,442,14.2,3031,.101,11,.325,105,941,28,8932,-.125,-.293,-.124,-.00684,-.133,-.0408,-.142,-.434
2020,5,25,53,21265,1076,347132,279,14.1,4559,.0836,2.83,.105,68.9,216,8,5249,-.156,-.262,-.192,-.0825,-.135,-.0787,-.209,-.345
2020,5,25,54,1782,73,86325,99.4,4.07,4817,.0174,2.23,.0399,82,40,1,1470,-.154,-.204,-.139,-.0829,-.167,-.16,-.102,-.277
2020,5,25,55,15857,514,210950,272,8.83,3623,.0379,7.23,.135,128,421,8,7429,-.113,-.228,-.0899,-.00697,-.099,-.0954,-.0917,-.337
2020,5,25,56,843,12,20394,146,2.07,3524,.0896,1.9,.0494,81.4,11,0,471,-.0508,-.178,.00105,.,-.045,-.0752,-.0087,-.216
2020,5,25,6,97017,3808,1644102,246,9.64,4161,.0371,5.45,.176,127,2153,69,50204,-.157,-.299,-.175,-.0652,-.158,-.1,-.144,-.391
2020,5,25,8,24256,1333,156011,421,23.1,2709,.0203,5.16,.27,61.2,297,16,3525,-.111,-.25,-.12,-.0311,-.128,-.0797,-.0788,-.367
2020,5,25,9,40873,3742,221726,1146,105,6219,.0534,11,1.17,176,394,42,6292,-.153,-.312,-.151,-.048,-.183,-.0857,-.204,-.39
2020,5,26,1,15650,580,193759,319,11.8,3952,.193,9.54,.221,105,468,11,5170,-.122,-.238,-.0805,-.0242,-.141,-.169,-.114,-.248
2020,5,26,10,9066,335,54914,931,34.4,5639,.0992,15.1,.455,158,147,4,1540,-.158,-.341,-.137,-.0209,-.121,-.0721,-.149,-.51
2020,5,26,11,8334,440,42055,1181,62.3,5959,.0871,18.2,.81,54.3,129,6,383,-.163,-.16,-.264,-.0659,-.245,-.0619,-.131,-.575
2020,5,26,12,52247,2258,921547,243,10.5,4291,.034,3.53,.138,138,759,30,29601,-.0983,-.223,-.0747,.00776,-.0863,-.0553,-.085,-.271
2020,5,26,13,42066,1867,514945,396,17.6,4850,.466,6.53,.292,184,693,31,19541,-.119,-.235,-.109,.000741,-.0916,-.0914,-.107,-.319
2020,5,26,15,633,17,50371,44.7,1.2,3558,.,.0202,0,54,0,0,764,-.271,-.29,-.304,.,-.118,-.201,-.288,-.379
2020,5,26,16,2699,81,41406,151,4.53,2317,.,1.78,.032,26.7,32,1,477,-.0923,-.257,-.0292,.0275,-.00997,-.0429,-.0147,-.377
2020,5,26,17,113486,4960,786794,896,39.1,6209,.0719,17.1,.632,186,2170,80,23587,-.12,-.265,-.125,-.0173,-.0964,-.0653,-.107,-.414
2020,5,26,18,32856,2004,230749,488,29.8,3428,.0816,7.33,.382,87.9,493,26,5917,-.105,-.208,-.0743,-.0143,-.0667,-.0492,-.0702,-.292
2020,5,26,19,17999,480,135004,570,15.2,4279,.162,12.2,.512,124,386,16,3908,-.133,-.23,-.119,-.0216,-.153,-.0479,-.1,-.328
2020,5,26,2,416,8,44964,56.9,1.09,6146,.00813,.332,0,168,2,0,1226,-.093,-.36,-.0514,-.0354,.201,-.102,-.183,-.341
2020,5,26,20,9352,204,81399,321,7,2794,.,4.24,.0539,70.7,123,2,2058,-.0852,-.176,-.0782,.00285,-.0621,-.0405,-.0766,-.19
2020,5,26,21,9175,407,169856,205,9.11,3802,.,3.1,.122,50.7,139,5,2267,-.133,-.229,-.115,.00439,-.119,-.0752,-.124,-.267
2020,5,26,22,38252,2701,341026,823,58.1,7336,.0332,9.5,.369,193,442,17,8993,-.168,-.275,-.132,-.0366,-.179,-.115,-.122,-.392
2020,5,26,23,2109,79,37559,157,5.88,2794,1,3.91,.0638,146,53,1,1961,-.139,-.348,-.1,.00928,-.153,-.0296,-.182,-.368
2020,5,26,24,48290,2333,254487,799,38.6,4209,.109,15.7,.595,108,947,36,6547,-.15,-.35,-.138,-.0243,-.147,-.124,-.152,-.396
2020,5,26,25,93693,6473,545481,1359,93.9,7914,.0858,12,1.11,142,824,76,9792,-.191,-.4,-.22,-.065,-.18,-.0838,-.225,-.485
2020,5,26,26,55040,5266,549981,551,52.7,5507,.0186,3.87,.356,140,386,36,14028,-.209,-.39,-.184,-.0407,-.192,-.13,-.254,-.485
2020,5,26,27,21969,908,238282,390,16.1,4225,.0929,12.5,.382,138,704,22,7776,-.149,-.337,-.15,-.0272,-.0883,-.0874,-.0974,-.484
2020,5,26,28,13731,652,147819,461,21.9,4967,.07,9.73,.47,144,290,14,4294,-.104,-.167,-.0522,-.0175,-.0993,-.0778,-.174,-.149
2020,5,26,29,12437,698,160298,203,11.4,2612,.0484,2.49,.156,14.4,153,10,884,-.0703,-.158,-.0513,.0214,-.0622,-.05,-.0665,-.214
2020,5,26,30,479,17,33834,44.8,1.59,3166,0,.107,.0134,65.3,1,0,698,-.111,-.187,-.106,-.023,-.0581,-.164,-.0623,-.188
2020,5,26,31,12618,160,88042,652,8.27,4551,.114,13.1,.177,133,253,3,2580,-.0586,-.208,-.0255,.0225,-.0454,-.0516,-.108,-.223
2020,5,26,32,8059,396,123367,262,12.9,4005,.0116,4.13,.107,166,127,3,5116,-.2,-.394,-.166,-.0169,-.175,-.136,-.09,-.496
2020,5,26,33,4231,214,63039,311,15.7,4636,.0206,5.36,.336,143,73,5,1938,-.155,-.344,-.142,-.00206,-.148,-.0727,-.185,-.377
2020,5,26,34,155764,11191,635892,1754,126,7159,.0556,10.9,.973,186,964,86,16530,-.196,-.363,-.191,-.0675,-.181,-.113,-.253,-.398
2020,5,26,35,7130,325,180646,340,15.5,8615,.0317,6.39,.334,262,134,7,5486,-.17,-.256,-.145,-.0391,-.158,-.112,-.0965,-.407
2020,5,26,36,368669,29241,1774128,1895,150,9120,.0301,8.01,.59,225,1559,115,43770,-.213,-.357,-.23,-.104,-.21,-.135,-.224,-.463
2020,5,26,37,24188,789,352331,231,7.52,3359,.025,6.03,.106,119,632,11,12475,-.135,-.277,-.099,.00357,-.111,-.116,-.0854,-.355
2020,5,26,38,2422,54,66853,318,7.09,8773,-.0601,8.02,.169,171,61,1,1304,-.231,-.416,-.196,-.0278,-.168,-.504,-.126,.
2020,5,26,39,33006,2002,339400,282,17.1,2904,.0583,4.95,.345,75.5,579,40,8828,-.121,-.238,-.0887,.00455,-.0985,-.0607,-.141,-.298
2020,5,26,4,16783,807,190731,231,11.1,2620,.0753,4.35,.202,57.2,317,15,4166,-.0923,-.269,-.0459,-.00122,-.075,-.0622,-.0764,-.321
2020,5,26,40,6137,318,159941,155,8.04,4042,-.043,2.34,.0866,75.1,93,3,2971,-.0607,-.143,-.0449,.0283,-.0778,.000328,-.0513,-.162
2020,5,26,41,3968,148,115538,94.1,3.51,2739,.0113,.82,.0271,53.6,35,1,2260,-.154,-.252,-.162,-.0545,-.14,-.123,-.124,-.386
2020,5,26,42,72873,5175,408472,569,40.4,3191,.0965,6.1,.558,65.6,781,71,8396,-.158,-.305,-.135,-.0292,-.142,-.084,-.15,-.476
2020,5,26,44,14210,634,106765,1341,59.8,10078,.0771,17,1.38,141,180,15,1491,-.216,-.412,-.21,-.0518,-.181,-.0784,-.255,-.518
2020,5,26,45,10416,446,172734,202,8.66,3355,.0354,3.77,.13,105,194,7,5382,-.111,-.218,-.0842,-.00616,-.0685,-.0997,-.0324,-.284
2020,5,26,46,4653,50,37038,526,5.65,4187,.0382,9.17,.0646,118,81,1,1047,-.057,-.115,-.0791,.,.,-.0621,.,-.224
2020,5,26,47,20960,339,403504,307,4.96,5909,.0586,5.56,.0795,120,380,5,8197,-.104,-.22,-.0767,.00671,-.0948,-.0906,-.086,-.259
2020,5,26,48,57573,1552,821233,199,5.35,2832,.0695,3.2,.0724,59.7,928,21,17298,-.0918,-.211,-.0647,-.00595,-.0859,-.0859,-.0603,-.247
2020,5,26,49,8622,101,199794,269,3.15,6232,.0563,4.87,.0579,93.2,156,2,2987,-.11,-.2,-.0943,-.0199,-.118,-.0673,-.018,-.327
2020,5,26,5,6180,119,111773,205,3.94,3704,1,5.95,.0805,85.5,180,2,2582,-.0969,-.237,-.0263,.,-.0651,-.0219,.,-.272
2020,5,26,50,967,54,30423,155,8.65,4876,.00663,.527,0,123,3,0,766,-.258,-.412,-.252,-.129,-.18,-.222,-.159,-.533
2020,5,26,51,39342,1236,267181,461,14.5,3130,.192,12,.326,108,1028,28,9199,-.123,-.291,-.123,-.00481,-.132,-.0399,-.14,-.431
2020,5,26,53,21538,1091,355902,283,14.3,4674,.0311,2.91,.0919,69.2,221,7,5269,-.153,-.257,-.189,-.0789,-.134,-.0765,-.203,-.341
2020,5,26,54,1854,74,87811,103,4.13,4900,.0485,2.71,.0478,75.8,49,1,1359,-.151,-.202,-.136,-.0792,-.163,-.156,-.1,-.271
2020,5,26,55,16141,517,218741,277,8.88,3757,.0365,7.22,.123,137,420,7,7973,-.11,-.223,-.087,-.00522,-.096,-.0919,-.0892,-.328
2020,5,26,56,850,13,21502,147,2.25,3715,.00632,1.83,.0741,89.9,11,0,520,-.0472,-.171,.00535,.,-.0448,-.0715,-.00572,-.206
2020,5,26,6,99924,3859,1696396,253,9.77,4293,.0556,5.76,.158,129,2278,62,51011,-.154,-.297,-.172,-.063,-.155,-.0987,-.141,-.386
2020,5,26,8,24553,1352,159420,426,23.5,2768,.0871,5.21,.236,68.4,300,14,3940,-.108,-.248,-.117,-.0293,-.126,-.0775,-.0766,-.362
2020,5,26,9,41303,3769,225362,1158,106,6321,.118,11.5,1.19,160,410,42,5692,-.15,-.308,-.148,-.0456,-.181,-.0833,-.202,-.379
2020,5,27,1,16032,583,195794,327,11.9,3993,.188,8.68,.178,91.3,426,9,4478,-.12,-.236,-.0797,-.0221,-.139,-.167,-.113,-.241
2020,5,27,10,9096,344,55421,934,35.3,5691,.0592,13.2,.499,147,129,5,1430,-.155,-.336,-.135,-.0188,-.119,-.0699,-.145,-.505
2020,5,27,11,8406,445,42697,1191,63.1,6050,.112,17.3,.769,46.1,122,5,325,-.163,-.16,-.264,-.0653,-.246,-.0606,-.131,-.576
2020,5,27,12,52626,2318,931990,245,10.8,4339,.0363,3.43,.148,108,738,32,23173,-.0959,-.22,-.0728,.00975,-.084,-.054,-.0829,-.265
2020,5,27,13,42713,1904,440756,402,17.9,4151,-.00872,6.12,.312,50.9,650,33,5402,-.117,-.232,-.108,.00244,-.0897,-.0902,-.105,-.314
2020,5,27,15,634,17,51202,44.8,1.2,3616,.0012,.0101,0,49.4,0,0,700,-.269,-.288,-.302,.,-.117,-.201,-.285,-.376
2020,5,27,16,2731,82,43017,153,4.59,2407,.0199,1.8,.04,35.6,32,1,636,-.0886,-.254,-.0245,.03,-.00572,-.0397,-.0124,-.371
2020,5,27,17,114612,5118,803973,904,40.4,6345,.0655,15.7,.644,182,1986,82,23037,-.118,-.262,-.123,-.0154,-.095,-.0629,-.104,-.41
2020,5,27,18,33242,2030,235333,494,30.2,3496,.0842,6.91,.352,84,465,24,5656,-.102,-.206,-.0716,-.0121,-.0639,-.0478,-.0688,-.288
2020,5,27,19,18446,496,139526,585,15.7,4422,.0989,11.7,.435,130,368,14,4111,-.129,-.226,-.115,-.0188,-.149,-.0437,-.0968,-.323
2020,5,27,2,417,8,46363,57,1.09,6338,.000715,.293,0,182,2,0,1331,-.0884,-.346,-.049,-.0318,.197,-.12,-.17,-.333
2020,5,27,20,9453,207,84488,324,7.11,2900,.0327,3.88,.049,65.1,113,1,1898,-.0823,-.172,-.0753,.00453,-.0589,-.0365,-.0737,-.186
2020,5,27,21,9313,420,182101,208,9.4,4076,.0113,3.12,.125,89.9,140,6,4016,-.13,-.224,-.113,.00672,-.118,-.0723,-.123,-.26
2020,5,27,22,38694,2722,347647,832,58.6,7478,.0668,10,.35,190,465,16,8811,-.165,-.272,-.13,-.0343,-.177,-.113,-.12,-.387
2020,5,27,23,2137,81,45617,159,6.03,3394,.00347,3.38,.085,88.7,45,1,1193,-.136,-.346,-.0961,.0134,-.148,-.0277,-.176,-.362
2020,5,27,24,49042,2392,262055,811,39.6,4335,.0994,15.6,.636,110,943,38,6675,-.148,-.347,-.136,-.0221,-.145,-.122,-.15,-.392
2020,5,27,25,94220,6547,552144,1367,95,8011,.0791,10.9,.997,129,750,69,8884,-.188,-.397,-.216,-.0628,-.177,-.0817,-.222,-.481
2020,5,27,26,55544,5334,568070,556,53.4,5688,.0279,3.66,.392,146,365,39,14582,-.204,-.386,-.178,-.0368,-.187,-.127,-.247,-.481
2020,5,27,27,22474,942,247809,399,16.7,4394,.053,12.1,.395,144,685,22,8143,-.147,-.334,-.147,-.0242,-.0864,-.084,-.0955,-.48
2020,5,27,28,14044,670,148132,472,22.5,4977,1,9.97,.48,132,297,14,3922,-.103,-.165,-.0512,-.0176,-.0981,-.0764,-.173,-.147
2020,5,27,29,12624,705,165521,206,11.5,2697,.0358,2.59,.144,8.23,159,9,505,-.0678,-.155,-.0493,.0241,-.0598,-.0476,-.0643,-.209
2020,5,27,30,481,17,35643,45,1.59,3335,.00111,.0401,.0134,79.1,0,0,845,-.11,-.186,-.105,-.0209,-.0578,-.162,-.0625,-.189
2020,5,27,31,12975,168,90421,671,8.68,4674,.15,13.7,.199,135,265,4,2612,-.0579,-.207,-.0244,.0222,-.0463,-.0523,-.106,-.221
2020,5,27,32,8150,402,128559,265,13.1,4174,.0175,3.94,.111,173,121,3,5341,-.197,-.389,-.163,-.0144,-.173,-.135,-.0878,-.489
2020,5,27,33,4286,223,64232,315,16.4,4724,.0461,4.39,.347,140,60,5,1906,-.151,-.338,-.138,.0018,-.145,-.0699,-.182,-.365
2020,5,27,34,156628,11339,660325,1763,128,7434,.0354,10,.952,207,890,85,18426,-.193,-.36,-.188,-.065,-.178,-.112,-.249,-.395
2020,5,27,35,7252,329,179543,346,15.7,8563,-.111,6.23,.313,219,131,7,4600,-.166,-.251,-.142,-.0354,-.155,-.11,-.0928,-.402
2020,5,27,36,369801,29339,1811544,1901,151,9312,.0303,7.76,.587,224,1509,114,43673,-.21,-.354,-.227,-.102,-.207,-.133,-.221,-.46
2020,5,27,37,24787,827,364156,236,7.89,3472,.0507,6.22,.144,118,652,15,12365,-.133,-.272,-.0971,.00524,-.109,-.113,-.0836,-.347
2020,5,27,38,2442,59,67339,320,7.74,8836,.0412,6.5,.187,153,50,1,1166,-.23,-.412,-.197,-.0256,-.17,-.498,-.126,.
2020,5,27,39,33439,2044,349725,286,17.5,2992,.0419,4.89,.321,73.6,572,38,8600,-.117,-.232,-.0852,.00633,-.0955,-.0582,-.138,-.288
2020,5,27,4,17262,831,196266,237,11.4,2696,.0865,4.64,.165,60.5,338,12,4404,-.0899,-.267,-.0434,.0014,-.0728,-.0599,-.0748,-.315
2020,5,27,40,6229,322,178638,157,8.14,4515,.00492,2.52,.083,124,100,3,4895,-.0588,-.14,-.0442,.0306,-.0764,.00425,-.05,-.158
2020,5,27,41,4041,148,116992,95.8,3.51,2774,.0502,.813,.0135,50.3,34,1,2120,-.152,-.256,-.158,-.0507,-.139,-.12,-.12,-.383
2020,5,27,42,73646,5290,419407,575,41.3,3276,.0707,6.13,.553,77.8,785,71,9958,-.155,-.302,-.133,-.027,-.139,-.082,-.148,-.472
2020,5,27,44,14353,655,108002,1355,61.8,10195,.116,13.4,1.58,134,142,17,1423,-.212,-.407,-.207,-.0473,-.178,-.0757,-.251,-.512
2020,5,27,45,10623,466,175683,206,9.05,3412,.0702,4.02,.164,113,207,8,5803,-.108,-.214,-.0817,-.00384,-.0661,-.0982,-.0308,-.276
2020,5,27,46,4710,54,38006,532,6.1,4296,.0589,8.61,.129,123,76,1,1088,-.0545,-.11,-.0774,.,.,-.0619,.,-.22
2020,5,27,47,21360,353,409630,313,5.17,5998,.0653,5.91,.092,116,404,6,7945,-.101,-.216,-.0744,.00901,-.092,-.0884,-.0838,-.253
2020,5,27,48,59105,1598,855674,204,5.51,2951,.0445,3.32,.0764,66.4,962,22,19249,-.0895,-.207,-.0626,-.00469,-.0848,-.0843,-.057,-.242
2020,5,27,49,8710,105,202402,272,3.28,6313,.0337,4.42,.0668,88.7,142,2,2843,-.108,-.198,-.0919,-.0185,-.12,-.0655,-.0133,-.325
2020,5,27,5,6277,120,115596,208,3.98,3830,.0254,6.03,.0615,91.5,182,2,2763,-.0938,-.234,-.0232,.,-.0622,-.0219,.,-.266
2020,5,27,50,971,54,30999,156,8.65,4968,.00694,.618,0,136,4,0,849,-.255,-.409,-.248,-.127,-.177,-.219,-.155,-.528
2020,5,27,51,40249,1281,277047,472,15,3246,.0919,12.3,.346,108,1049,30,9203,-.122,-.289,-.122,-.00308,-.131,-.0393,-.137,-.428
2020,5,27,53,21825,1106,363211,287,14.5,4770,.0393,3.22,.114,69.7,245,9,5305,-.15,-.253,-.186,-.0754,-.132,-.0745,-.197,-.337
2020,5,27,54,1899,74,88461,106,4.13,4936,.0692,2.65,.0399,62.3,47,1,1117,-.149,-.2,-.133,-.0753,-.16,-.152,-.0983,-.266
2020,5,27,55,16786,539,229118,288,9.26,3935,.0622,7.38,.142,146,430,8,8507,-.107,-.218,-.0842,-.00347,-.0931,-.0885,-.087,-.318
2020,5,27,56,860,14,21512,149,2.42,3717,1,1.8,.0741,66,10,0,382,-.0438,-.164,.00933,.,-.0447,-.0679,-.00283,-.196
2020,5,27,6,101873,3961,1736894,258,10,4396,.0481,5.69,.162,129,2250,64,50968,-.151,-.295,-.169,-.0608,-.153,-.0971,-.138,-.381
2020,5,27,8,24775,1393,163123,430,24.2,2833,.06,4.98,.233,68.2,287,13,3930,-.106,-.246,-.114,-.0277,-.124,-.0753,-.0746,-.356
